version,case,theta_opt,beta_opt,theta_over_pi,beta_over_pi,r,P_valid,is_selected_r
V5,07_2d_small_diagonal_block,2.4683942278205517,0.7994231306009741,0.7857142857142857,0.2544642857142857,47,0.3639801851213088,0
V5,07_2d_small_diagonal_block,2.4683942278205517,0.7994231306009741,0.7857142857142857,0.2544642857142857,48,0.2482967304353162,0
V5,07_2d_small_diagonal_block,2.4683942278205517,0.7994231306009741,0.7857142857142857,0.2544642857142857,49,0.08019035330238945,0
V5,07_2d_small_diagonal_block,2.4683942278205517,0.7994231306009741,0.7857142857142857,0.2544642857142857,50,0.003970316877558984,0
V5,07_2d_small_diagonal_block,2.4683942278205517,0.7994231306009741,0.7857142857142857,0.2544642857142857,51,0.00020083221869658956,0
V5,07_2d_small_diagonal_block,2.4683942278205517,0.7994231306009741,0.7857142857142857,0.2544642857142857,52,0.053307809250239584,0
V5,07_2d_small_diagonal_block,2.4683942278205517,0.7994231306009741,0.7857142857142857,0.2544642857142857,53,0.08476449102383117,0
V5,07_2d_small_diagonal_block,2.4683942278205517,0.7994231306009741,0.7857142857142857,0.2544642857142857,54,0.025248894995191968,0
V5,07_2d_small_diagonal_block,2.4683942278205517,0.7994231306009741,0.7857142857142857,0.2544642857142857,55,0.22932217625723447,0
V5,07_2d_small_diagonal_block,2.4683942278205517,0.7994231306009741,0.7857142857142857,0.2544642857142857,56,0.24820475256781496,0
V5,07_2d_small_diagonal_block,2.4683942278205517,0.7994231306009741,0.7857142857142857,0.2544642857142857,57,0.12283564843286711,0
V5,07_2d_small_diagonal_block,2.4683942278205517,0.7994231306009741,0.7857142857142857,0.2544642857142857,58,0.13074005531808644,0
V5,07_2d_small_diagonal_block,2.4683942278205517,0.7994231306009741,0.7857142857142857,0.2544642857142857,59,0.004685889459882005,0
V5,07_2d_small_diagonal_block,2.4683942278205517,0.7994231306009741,0.7857142857142857,0.2544642857142857,60,0.11549421636804041,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,1,0.4629723028619377,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,2,0.6411771190301803,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,3,0.3292789868963002,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,4,0.4077458796267106,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,5,0.3923139701532366,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,6,0.5216453745365943,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,7,0.5303150512123147,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,8,0.4848700723693103,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,9,0.47125279954763505,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,10,0.643353627620226,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,11,0.5468610838955922,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,12,0.7012507958493165,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,13,0.5931078829023204,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,14,0.5438642814032848,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,15,0.5298168305233182,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,16,0.4792372211936479,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,17,0.6158209754926633,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,18,0.5431084387154159,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,19,0.49203515381198815,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,20,0.4372046063840528,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,21,0.38462761812277646,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,22,0.4326455955211244,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,23,0.5581848633505553,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,24,0.6089448175977014,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,25,0.6571745766071018,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,26,0.5668730242508553,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,27,0.7055932323516501,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,28,0.604631569034162,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,29,0.4204909979354191,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,30,0.3706105775362193,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,31,0.35912738654990817,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,32,0.36408452883913045,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,33,0.3953042991732875,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,34,0.5214181501390204,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,35,0.7413917032334603,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,36,0.9127480978119745,1
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,37,0.6681916250649554,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,38,0.6172817564721624,0
V5,08_2d_medium_clustered_obstacles,3.029392915961586,0.7573482289903966,0.9642857142857143,0.24107142857142858,39,0.2884265885201023,0
