version,case,theta_over_pi,beta_over_pi,r,P_valid,is_selected_r
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,2,0.687527695646893,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,3,0.8206205071334809,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,4,0.8785587006600963,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,5,0.8177028797650198,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,6,0.5830511830411409,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,7,0.3149967505283808,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,8,0.2313756237460699,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,9,0.3448775743295206,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,10,0.5223629304920522,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,11,0.7149989293493455,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,12,0.896651313271855,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,13,0.9234953425894096,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,14,0.7121530030896818,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,15,0.4266096881396536,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,16,0.2756729322455759,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,17,0.2756524002350541,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,18,0.3737527312100504,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,19,0.5883897882685978,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,20,0.8539560479815601,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,21,0.958200471643366,1
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,22,0.8096442716368252,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,23,0.5646758767506245,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,24,0.3799265045550092,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,25,0.2690179030389217,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,26,0.2679736972441571,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,27,0.4593159413369877,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,28,0.7535679238853704,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,29,0.91466659817645,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,30,0.8613130999820577,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,31,0.7087597422986047,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,32,0.5273810269716119,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,33,0.3244999294464361,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,34,0.2198290346430152,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,35,0.3471787205853032,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,36,0.6134783403732489,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,37,0.8050595665258481,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,38,0.8631594189205138,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,39,0.8347249837155623,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,40,0.6884547543810313,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,41,0.4265837811491265,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,42,0.2336977270080622,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,43,0.2721406957624476,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,44,0.4637475585942804,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,45,0.6556948531172777,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,46,0.8180222039452266,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,47,0.9170416502387674,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,48,0.8276064646867674,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,49,0.551454171380969,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,50,0.3062172649823524,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,51,0.2519243005836997,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,52,0.3380434987908501,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,53,0.4979636664681727,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,54,0.7327456674664761,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,55,0.9348632179297196,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,56,0.9138658886256362,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,57,0.6749827549577686,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,58,0.4274992652874716,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,59,0.2957114748261927,0
V4,06_2d_tiny_corner_block,0.2678571428571428,0.1071428571428571,60,0.2632213552215066,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,1,0.1344787256932969,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,2,0.1766763469717366,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,3,0.2332731959874723,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,4,0.2911260166461529,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,5,0.3370401377781615,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,6,0.3695849654495411,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,7,0.4000092124127389,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,8,0.439813848150091,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,9,0.4881479024120423,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,10,0.5329740671711772,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,11,0.5643840310117345,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,12,0.5846434003597937,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,13,0.6038192775730309,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,14,0.6270640944695992,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,15,0.6492079835218802,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,16,0.662844754494835,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,17,0.6691369211473336,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,18,0.6768193085991547,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,19,0.6892401084974795,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,20,0.6946833009042845,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,21,0.6729001840619099,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,22,0.6127911476508756,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,23,0.5232378345939913,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,24,0.4262128899664065,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,25,0.340208021334675,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,26,0.2710896133478922,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,27,0.2171738823934351,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,28,0.1787965594130516,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,29,0.1594574134729666,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,30,0.1583218279509107,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,31,0.1658165591708798,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,32,0.170285479597294,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,33,0.1691448460023293,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,34,0.1711631772468732,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,35,0.1863634189925057,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,36,0.2148543929867123,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,37,0.2474693589022123,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,38,0.2771685706140734,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,39,0.3074225118482811,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,40,0.3476542345875832,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,41,0.4016021450550822,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,42,0.4629370434072187,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,43,0.5232447721490566,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,44,0.5818494430467186,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,45,0.6442816960439566,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,46,0.710253175638159,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,47,0.7659066962751306,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,48,0.7915126357485505,1
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,49,0.7780794790021429,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,50,0.7352336868266545,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,51,0.6817149464245613,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,52,0.6289245300471775,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,53,0.5751465600408004,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,54,0.515191677585266,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,55,0.4525376303958564,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,56,0.3990901202324182,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,57,0.3631347228853526,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,58,0.3401770833564825,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,59,0.3176091435627778,0
V4,07_2d_small_diagonal_block,0.125,0.0535714285714285,60,0.2875798403300679,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,1,0.7590892750496046,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,2,0.7430097520957814,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,3,0.5023726836334315,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,4,0.6309681035519609,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,5,0.8041641021951135,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,6,0.7940994854856201,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,7,0.6887760256317159,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,8,0.603176205416401,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,9,0.7770327681773812,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,10,0.8195013228074223,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,11,0.5159083485722709,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,12,0.603468822892803,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,13,0.7598679945845881,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,14,0.849962824402742,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,15,0.793371489181445,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,16,0.7637146651721944,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,17,0.728899500073031,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,18,0.6514370356198341,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,19,0.5757276573351781,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,20,0.6728904141175708,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,21,0.7772527666275832,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,22,0.9831014871305612,1
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,23,0.767588997652171,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,24,0.7563897441676528,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,25,0.7730417516123459,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,26,0.6825611068462074,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,27,0.6221412621881259,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,28,0.7294621154917897,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,29,0.7566876714728906,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,30,0.8859372403582302,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,31,0.8222957215537723,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,32,0.8072499599325966,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,33,0.5615443114503773,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,34,0.6313171423748445,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,35,0.7470179125757577,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,36,0.776476495876684,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,37,0.7666742263440681,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,38,0.7612348603909174,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,39,0.7847974487795795,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,40,0.9183015036239968,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,41,0.6239747174530436,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,42,0.5917272089794343,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,43,0.7566886512883582,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,44,0.7801414822533899,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,45,0.6996806433689426,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,46,0.7312378582507688,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,47,0.8550841069634043,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,48,0.8267665894453476,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,49,0.6499331999655186,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,50,0.642935580790749,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,51,0.7211073838614268,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,52,0.860745843700421,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,53,0.7390854752929621,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,54,0.5753507682599706,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,55,0.7951409887273054,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,56,0.7539130144933794,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,57,0.5532093604596054,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,58,0.5466111518234299,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,59,0.7352283935068894,0
V4,08_2d_medium_clustered_obstacles,0.1875,0.1294642857142857,60,0.8939761022675712,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,1,0.5234645073436668,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,2,0.6570708138841812,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,3,0.6241776913841194,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,4,0.6786637636255072,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,5,0.8800379073373913,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,6,0.7544842308671313,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,7,0.705243765436963,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,8,0.6485154481443165,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,9,0.5140129483116138,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,10,0.3416198288887973,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,11,0.4010563503083766,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,12,0.5794014821161835,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,13,0.6578488394834889,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,14,0.6098283350455064,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,15,0.4522480257587598,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,16,0.3720303665803525,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,17,0.5401979836229722,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,18,0.7383545425908776,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,19,0.7158500738639904,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,20,0.7475537979639882,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,21,0.726912569692154,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,22,0.6659891975357425,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,23,0.4401654786152256,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,24,0.3509290260781386,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,25,0.4920267518785101,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,26,0.6001086541306534,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,27,0.6832585686165693,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,28,0.6875833973151944,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,29,0.5415990529951973,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,30,0.4727146857773494,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,31,0.5899796873026683,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,32,0.5195449503263907,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,33,0.5204002328550148,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,34,0.5232447273136671,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,35,0.6468139785022151,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,36,0.7515853103423504,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,37,0.7740340510424096,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,38,0.6424087628117432,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,39,0.4532539358676616,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,40,0.3615109445950769,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,41,0.6666183070759157,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,42,0.933228597037052,1
V4,09_2d_rectangular_window,0.2767857142857143,0.25,43,0.7076884491360934,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,44,0.6189909008439785,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,45,0.456005468414783,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,46,0.4170909948836288,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,47,0.4104379942537035,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,48,0.4135264273249745,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,49,0.5942591819567199,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,50,0.6326315159930801,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,51,0.6974588027651407,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,52,0.6526713928429091,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,53,0.4620826149218803,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,54,0.4644384946421442,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,55,0.4966265906111939,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,56,0.5832295490033834,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,57,0.7497973152522894,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,58,0.7250472775522859,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,59,0.7821347898135457,0
V4,09_2d_rectangular_window,0.2767857142857143,0.25,60,0.6979971002328647,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,1,0.6903714060015936,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,2,0.735139842511715,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,3,0.7953258152604604,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,4,0.8615438125264787,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,5,0.921265390380486,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,6,0.961211370706906,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,7,0.9711268821608928,1
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,8,0.9475356460003098,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,9,0.8957264814314551,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,10,0.8288007635376746,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,11,0.7638678728069985,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,12,0.7167858530162877,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,13,0.6975227051006576,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,14,0.7079001198905179,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,15,0.742341022483056,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,16,0.790875523345457,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,17,0.842772126259831,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,18,0.8891765355053176,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,19,0.9239770827467452,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,20,0.943246306391193,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,21,0.944369585867744,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,22,0.9259457113553546,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,23,0.888791298011592,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,24,0.8373954469918797,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,25,0.7805857486203973,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,26,0.7303776354982647,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,27,0.6989079757341885,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,28,0.694485843524705,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,29,0.7184697796136715,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,30,0.7644788058756489,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,31,0.8204266788475189,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,32,0.8725577780426306,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,33,0.9097527002981624,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,34,0.92634031389642,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,35,0.9224965439730184,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,36,0.9025479586584182,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,37,0.8724482184148062,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,38,0.837860406729278,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,39,0.8036228678016833,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,40,0.7743369154940843,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,41,0.7550382453971579,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,42,0.7508754003422708,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,43,0.7654420270192772,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,44,0.7984510885089842,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,45,0.8441459367223393,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,46,0.8917388963890766,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,47,0.9282418959211362,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,48,0.942783471816414,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,49,0.930598077510874,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,50,0.8948622194588743,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,51,0.8454914979819842,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,52,0.7954327609270292,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,53,0.7561439557025341,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,54,0.7342448788916744,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,55,0.7306099470487548,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,56,0.7418678276232475,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,57,0.7630929976651819,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,58,0.7900499652366718,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,59,0.8198705679686236,0
V4,10_3d_small_clustered_obstacles,0.0446428571428571,0.0267857142857142,60,0.8501600987839327,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,1,0.179210949286788,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,2,0.2537105021466632,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,3,0.1048236236994921,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,4,0.3361963284226927,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,5,0.1712386970724231,0
V5,01_1d_tiny_single_gap,0.6785714285714286,0.4598214285714286,6,0.0669371751057064,0
